DATE,TX_ID,AMOUNT_IN,AMOUNT_OUT,GAIN_OR_LOSS,LOSING_TRADE_COUNTS,TRADE,IN_TOKEN,OUT_TOKEN,POOL_NAME,PLATFORM,ROUTER
2022-05-10,0x3a7dee7961de9407476a3990414fd8a2dc90d3ab43417ab3e8724e52614e9172,13.118488637,13.035195337,-0.08329329973,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-18,0xbc57c9f59e57de3dff671ade52729ae814d39a385e1adb82f6505dce8d4d4012,0.1033105252,0.1015088905,-0.001801634692,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-01-24,0x6833ba2b6ac35745b4131bf000ef60ac75f6ca0287898044ec266883bfb60fc8,1.000017071,1,-0.0000170713113,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-15,0xbda4aa615a459690b740a4acca7f3b8779fad4749a6d922e4be8d1fda3f9faa6,101.555406615,100,-1.555406615,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-23,0xa898fbce4789ca65665adbf47feeccf0b4751ec543960439a59b10085f122175,0.5098484702,0.5,-0.009848470241,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-08-19,0x56b5bb97196858e88960b58a789e9a7e5ad3be18aacb22fa555106d06b5264ad,9.008144197,9,-0.008144196699,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-09,0x294767c6a23faaddf3357db3c78e7eb0f40e214dd1f167f08d942bd887ceb2a5,0.009999,0.00984190838,-0.0001570916197,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-04-04,0x256775677ccff34f480ba3ebc55f73893fa5ac881f767d66c93f0d187923737d,0.21,0.2076924776,-0.002307522395,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-12-05,0xf47ce02a2848debb02ee88624c7381d08c11127061c42f940b6ad828952f1030,4.12865412,4.10380923,-0.02484488985,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-03-24,0x6a12b64ebd7f00612ad521056b11d10e69675fc4ea61361e534270b83b38dbf5,60.006887465,60,-0.006887464848,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-18,0xb00f198f76c2ab2fa61f300a6472b31534072d27b2ed930c3627a21c80f029bb,0.5083917251,0.5,-0.008391725142,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-21,0x24f0c688733c42e54123738d1215b96a1474592901747802a4bd127470e16722,13.082176576,13.008621439,-0.07355513679,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-01-22,0x65c25c728d54a1d2a957ceea201ffd9cf0c0ce9f02281141779a72ac4b142e21,24.731050622,24.715143591,-0.01590703085,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-28,0x7d31f6b8652ec729ef558f7ae9e162b5c8ce38c4e1b3da9babec6a3e49b7cc5f,5.874900654,5.84301103,-0.03188962368,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-21,0x0f06000e831cf4df11a779d659c4ba2f994d50357047ccd8f089e1b1c8c6370a,7.881844334,7.599805182,-0.2820391525,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-06-17,0x5a2943b084a7b455282665888c45936cd50c4f536670cef4549860cf3d276387,0.2137723284,0.2135,-0.0002723283641,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-02-27,0x8974ff429668532e67fcb738bb051a53bf99b3f112b902d680696e2deeb50b8b,0.05,0.04910123089,-0.0008987691106,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-10-01,0x2bf8b19d088c93bead7e321567fb9ccff1cf2ddd3fa3b710a881ffa03991590a,0.007705663213,0.007537167733,-0.00016849548,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-11-01,0xd8977862aa8de2958564893915d6a7b351b9ca21fce3d38db2adf14e2e1bf5ed,15.090645397,15,-0.09064539746,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-04,0x9e633faf54f166243e6ebcd622bb1f1dbb8d5a655e86e15a35e63381b492ba4a,1.727733388,1.717340625,-0.01039276261,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-07-08,0x3a8eaad19c5ffab058cd61cb3c95745728dbb0678f6b837eba6f7782933bff7d,3.99930595,4,0.00069404987,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-28,0xd59a33cbddd619a8df86023d1f413d37c52378e8eeb7d34aa71ab59963cf1111,1158.790841335,1134.20128329,-24.589558045,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-08-19,0xb8f39d4cffac161064d7696b0166dda1be7410197cfc3cf3457965f5cd5a9c57,15.014269148,15.00792536,-0.006343788235,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-08-18,0xf3150e26b9752c8d79b9459954069ff9db631ee22899f22de55ae918819506ef,1.000096333,1,-0.00009633266446,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-26,0x7396e889aad4e548eb518157b42146d4f420909b21fe9fccd8c9e8c20014dc37,2.637519302,2.584816439,-0.05270286238,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-17,0x9f9607359cdfbc9a26387deb44789f40b594889dd4f9dbaa49b5d3894f398b2d,1.000001364,1,-0.000001363579402,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-16,0x7e25f3882706d0c9a908dba24cbb32e0dbf9846dab6df9698863eae4a653fe9f,0.4980692171,0.4859863239,-0.01208289324,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-21,0x4c5e532cfc468f7815f5a742b5486dd34ff74a1a587d6884d33f614b6760c0c5,298.35067523,290,-8.35067523,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-12,0x9d47e796727a3bf986f7855f68357efd5ba1f4223b9a781abfd3119799c0995f,10.227280626,10,-0.2272806261,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-24,0xaa1717133956f84b9388fd0ab0f6591cbd6351f0c6736a28a5b28d5d269be594,14.504329167,14.416585785,-0.08774338191,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-20,0xb8caf8d5734801ef5880be10aa51128f52041420262f8bad3594535f6082a96d,2.121174569,2.11117756,-0.009997008817,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-09-10,0x24a88529f7c20f6d666ab37eecea89d6a09dacdfb9c3ef61d86fb6e45e548ecc,11.500179178,11.347725126,-0.1524540529,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-08-04,0xbea85decd931579e7858195532f7d6cf5555b60b5075c11b5c67797c94e3e707,0.1003711115,0.1,-0.0003711115428,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-06-27,0xac2fa6bf4d35b1c3607cb0670b23a1a9f5bf07813d871834e7afdb916a840325,3.002520931,3,-0.002520930822,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-13,0x8e690b6047f1e8a3f23b04ae096089f53fa81956847b04a05e81fa25f4da9919,2.221051976,2.120464079,-0.1005878974,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-24,0x322ca429d02a9f600127894e3a2267a897f193c0ba0e4f3d69a6a5ba7b379ea7,0.07000150282,0.06952604335,-0.0004754594733,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-22,0xac76ab3e4ac8d8ae138ac418e16edae34a7a13dbcc007e835a72d88004203cd5,0.2735137778,0.2648083189,-0.008705458894,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-12-18,0x6c662a6e460ad437069a2a44bc6117f56b7d123e706452aba0e515d9303d610c,201.258309758,200,-1.258309758,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-09-15,0xfb0f117982ee36e83bc2962eb7e84eb29a3406965a93c79b175479104d86d3ed,1.01450838,1,-0.01450838012,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-03-11,0xbe5b945f704e65e69efb6925322dc7d6883835ebac46625be14899a33de3e107,0.03010450297,0.03049674522,0.0003922422487,0,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-09-28,0x37b2e771ad28f925227972e86d2a4b744860e6f4c0154fae987639a1bbb4fdad,1.00509429,1,-0.005094289718,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-27,0xc370349a6d47fa6df1ed837f94e1c75bcbe9cd5ed1f0312980973b79f11e2c42,0.3613623403,0.3512837611,-0.01007857915,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-10-10,0x20898311810b80c214231f086a733afd5fe7668f8c8cb37f8e0fa17b09661cfc,18.60736666,18.496650391,-0.1107162698,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-13,0x0206f29ef144bcc4b193427440c24f2de3a29aae7da52eef1a3d50090a955059,0.0001044945472,0.0001,-0.000004494547174,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-09-26,0x3cae17881b1e4962bd88285685e72362d174204af9f33c6f5bdf33e59313fd9e,9.826841134,9.76828445,-0.05855668404,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-09,0x189869d3db9092719d961238edd6ba7e283171a2d47671db61158e168dc0307c,2.008989506,2,-0.008989505579,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-07,0xd08321ab98d2bb70a76a929ab349008541554df2ff2efbf7808b29102145b1b8,0.3934354073,0.3929,-0.0005354072628,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-06,0x81ef3308624075e7e6d5b712baa247044f0ad0aa4c1ba256ed12d70c4f199dfe,8.052238646,8,-0.05223864639,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-25,0xe6c3d9e5cff9cb44c413705943b6a56f69162b4d64e59b925f52acb86d839f02,0.38999,0.3790428468,-0.01094715315,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-12-15,0x93a29ac6b3e2599386c6edac1964e2939acb6f2d79039a77dbf735d62d8f370a,12.746207785,12.663087785,-0.08312000005,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-10-10,0x5d81cbeb203813c07ea22a235d4637bcac9400081672abd06f84640c050a259c,10.027416243,9.967443414,-0.05997282908,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-18,0x8aff9f1aa3b1be741cc5bb8b1de18cd15622feff38b9e3737938cafb259048b1,5.564614002,5.501788291,-0.06282571163,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-10,0xa76d9ed98e47bf651ccf6b60d03fa80638d8fc1c846b646201d0ec462b2abb66,0.1016804804,0.1002340417,-0.001446438758,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
2021-12-15,0x3d116ee85bcfdf8dc989b7414118e6faf430950aa824816f6bac52893777dedf,13.71737998,13.626870362,-0.09050961841,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-09-25,0xb9ebf1f5a55516a7304b357422b8e71fb0a10d5fa9e26ca4c46e741222bfa7c0,10.014800353,9.953304115,-0.06149623772,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-23,0x3e60e6f3dd64e06ffdf6f3edbf6ecc8a707e31fe048cb24bf658af2ec4968dab,1.750777815,1.677119717,-0.07365809827,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-08,0x06934cba3d47eb511fe3e59ce01dbac38e9781e3ec57aa125fdd13b525af9f3f,1.643893938,1.636560314,-0.007333624081,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-03-24,0xaa71349b491893974af8c7cacc89ab8bdd7c3db399e4188d8d2b84409b2462b4,0.1240458686,0.1181564375,-0.005889431177,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-04,0x241000e425018c48f5180207dff794b1d918f9b9588bccdfd2209ae41c68ca7e,11.834048835,11.462305783,-0.3717430523,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
2022-04-24,0xdeabbb16828a5b591ae928ab3fdfa19130dd9f436a409241f14a17d96f04a24e,0.09996893217,0.1,0.00003106783008,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-02-02,0xe291c46386d4125d130e8c3ced7810e77394414dd97c74e61b260538b47698b6,0.01172058624,0.01162923665,-0.00009134958823,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x0000000000007f150bd6f54c40a34d7c3d5e9f56
2021-11-12,0x1c7d1069d8a95d63ce6eb4481723a4ad564c1082342f5e406a95d54e6dd7ecbd,20.000006654,19.87149,-0.1285166539,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-26,0x85d433e7774b7fe8fba684b7071b6232e09b2dcd1cd5273062936462a2189951,0.5492545214,0.5441810347,-0.005073486702,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x1111111254fb6c44bac0bed2854e76f90643097d
2022-05-14,0xddd75e7b26cbd36580f640a1be00cb9ba11f9b83e495bb220392c94acba8d58f,0.49,0.4756486738,-0.01435132619,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-06-04,0x8181f93121e745d7c9b61f2442763c4dd0349e7d9d05ad01af594d5c79f1a0b4,2.198784756,2.1536,-0.04518475572,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-22,0xd92906b2db934e0c3a6e2e20fd7f61acbb29d950cbbac6bfde3171c603e4b334,278.918594441,272,-6.918594441,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-03-07,0x4465543c4fa91edd9392a44d4e1310530631546bf527eb8e4282a75a6fdcf49a,0.1513221534,0.1525201979,0.001198044421,0,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-13,0xb41943d0d67ce71f29996fc1648169e52324dbae73096d19f1166276ed6285a7,30.52642533,29,-1.52642533,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-09,0x8228966536163ceeeb4a402de70e675c2be513b3453f6275364b2109f6e9e8be,1.783739827,1.761670827,-0.02206899989,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-04-08,0x50b1aab8d07a0aba07b7d5fa845797e9cb8102b8e05814971d1528902eaefbc8,142.01714449,142,-0.01714448991,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-05,0x4213ea1de9db44b97c75a59b24f4041e4f36196653b2a0a0f3d70d3a191e5828,9.289908234,9.232246367,-0.05766186608,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-03-01,0x05242515bfa0045c6c347e03f4bf867c6858d1a644f316a1a8780afea12f0745,0.01963884293,0.01988031831,0.0002414753819,0,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-13,0xb88b048981c13e605f9055bdb2e91c2ebfe8f00545b4e3cf80ccbcaf8ccab49c,0.691,0.6755340244,-0.01546597556,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-01-15,0x042aae0e246f1e49ccc7f18cde2cfbe71d932c2f2597fd81414244967976a456,3.255658675,3.818198563,0.5625398875,0,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-12-27,0x77f932fb5060740fddceb3f1d123238f118240d419d312537d968a3000a57349,2.316209101,2.303468306,-0.01274079533,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-13,0x98032bd3b67d71b33e4d8aff64a9f81b395f5e94dae865993597fca7a5e0d5e7,1.536907524,1.5,-0.03690752422,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-08,0xf833da8af566d3cfd9bfde9ab82d4ee2f448b2b52ea24d250210c1f65a2a159d,11.84312895,11.765649861,-0.07747908909,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-08-05,0x9b8ed5f0b86ea06d33bb1381bd6312eeaa59225a343b2534a3d95b8de361a734,6.074995084,6.056448547,-0.01854653737,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-22,0xf5173bc7fe9bb863418b4f65b68174dab9c38dab2c2f2879adde38660d620118,4.518514973,4.391557572,-0.1269574015,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-11,0xbb02a14806d2ada1900e5290a04a5211118d3ce90818e56d5a1c016b64c70bc8,1,0.9621308729,-0.03786912709,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-09-19,0x81798b854ef92ab46e0bdb3e763047d375852f0f6e603186c0057f8bf496e4f4,0.1530494722,0.1475073406,-0.005542131567,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-12,0x67ae00e0c15092148f77f1c17626085d01ffe25690d8469ca32887b88ac53bbc,5,4.774592962,-0.2254070385,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-12,0x1d47ce29a6d280fc8cae4a07da528925e1066f13fe2afffd12b3d23cb92cc172,52.02633515,50,-2.02633515,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-12,0x1def7bfe5bfaf47a3c8d5e91442c03e0fb3820a2dbdeb97275e192694186858f,0.8382157917,0.8026274113,-0.03558838041,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-06-13,0x3cebccabffacf211eb0879eb3f95b4f1da141576249adafd4612cba30ddbd4a9,960.468142055,915,-45.468142055,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-07,0x60f505bca43cb6c2b3deef5fc7952d3a3f80ef2ea4146ff6b17e80d2622bbffa,60.272032745,59,-1.272032745,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0x77cc65506f8e12f8ac1292dcf2fbcd03006542b9a006da4fd08d65ee963ebbb9,17.80151704,17,-0.80151704,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-12,0x90c9813fcb037cb2347562ac0c99b0c220db545c86c43b8b628c3158f8e992f1,2.730074928,2.60401828,-0.1260566479,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-11,0x2f6d7e4aa2b8af132ce8e594ac340db87ee5e4805cc08eb8cdf3613f15e81d4d,92.67551708,87.963574508,-4.711942572,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-13,0x4810804c39f10a099255eca05c2f8ce6becc4e9c4c173e5bb19d27b3923fa82a,86.144922822,81.21227774,-4.932645083,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0x962373194a95a1ec22d8e9446b4eb807e8c21b47797400ae5a9fd77ef8b85474,0.115878347,0.11,-0.005878346978,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-12,0xedd4164b1611e3cde9cd3aa0067f709cf3a0f7cdaef6989ba7f6a17a7920dedb,5.130136448,4.900047423,-0.2300890244,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-11,0xb511a64d05f234cfba9f4f055766c67f34202b9fd0b4b0a54215d83b6c80fd00,25,23.551884788,-1.448115212,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-06-13,0x6d656e47fe82fda94a2800c1b69928553b7e2d30bfd67961d1f79004375fd1a0,5.250247419,5,-0.2502474188,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0x576258adcb8762446fc4dfb4c6fd66e2b996dff8fe8f91f2cfcfecaf582d9556,0.4931255681,0.4722176188,-0.02090794934,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-06-10,0x19ed8a5358faa064ea13bcbb72f2edd5a60fb9ba1f58288fbf021ac1a09ae946,418.579248434,399.974560113,-18.604688321,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-08,0xde2194c1f0447921767eb51ece7e17c5889b267b4350ea12d32ee17d2433c1ec,0.1961279263,0.1895083837,-0.006619542671,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-12,0x25ab6d857f7385eb0f1d89877d55405c72559d36546670fb97b683c9587149cd,4.674340837,4.5,-0.1743408374,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-12,0x3272349369bc8ebba0a6edac106d42ecf9a7dd19446343e2cba3e326ef226dc1,0.4695797427,0.45234324,-0.01723650273,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-13,0x7595eda41358e2e178959d498afdb3cde3a0a3864f81093640c0e3db9680d8ff,107.843495721,101,-6.843495721,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-08,0x7fbb8f8d708a5bddace7a02a49cd28e698bcee09fa151983b4156cce6e591e55,9651.968702782,9400,-251.968702782,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-12,0xe95157b00b89cd5addfab9af95b1688ed44f67605755b3de99ef0432e72b10aa,0.5,0.4776863027,-0.02231369729,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-10,0xc4eb8de32b8c78be433c1eee1550d58923e900935b7204a10086e79987a26530,0.5310807529,0.5073804662,-0.02370028668,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-08,0xc5311b89cafbf11bf923dfadfb59d59448f3164039e225da34d38b68bb3c5d0e,428.492933477,418.039167154,-10.453766323,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0x59b36701e88723dfbf2b23c2ba2a7372ddcc8d04b1eed539dc9aef634f22666f,0.03040480848,0.02918160207,-0.001223206406,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-13,0xb3ea307b8c73274917bea0559c0ff5f75b428a272efd3b0234e2c0c61f909c28,15.032997742,13.972530817,-1.060466925,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-10,0x8e93e365f4a17ba8a85e038084c9b9ba67f009e06a965f8b834651d0ce5d1064,104.933731546,100,-4.933731546,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-08,0x83405382341f1bfe29ed72c7c6f5c36bf8556376e7ee00ab395d8603daa2c473,0.3722319869,0.3622912367,-0.009940750165,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-12,0xd3631648f2f99974db4309b9e6479a097a9c80f036aa4ade816bb74c561717f3,6,5.721461668,-0.2785383317,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-10,0x999f1ce65b52b56129fc0329dd2fa2bc838bc798c6c2d7de13066fec4ae95466,1.575351817,1.504566055,-0.07078576143,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-11,0xb490c4929f480d0be925b87d4d92872d6732899d3ae6de190b4a6bf019950ed3,9.447395308,8.975264049,-0.4721312592,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-07,0xecc585e4832651dfd590e5ddcdd0fbf4fb680f5692a34a518c0360b9dc7869f2,2.624936939,2.568975668,-0.05596127146,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-12,0x3ef0b12f67cc53cd342a1ab1d95d93176e38186bda285f7f58fff4fa66bb5a0f,0.4880062549,0.4678952919,-0.020110963,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-12,0x3914ffaaba5065d8881336eee576cfe372778ced060281b656916d118a0d43f7,7.097876916,6.759566972,-0.3383099444,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-11,0xb93bcbf9e478a7aa1201e8bdc7d2ba97d6184cbf8a04a5416fccd889b3035bc5,9350.38053391,9000,-350.38053391,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0x540a25f3e1793f95a0052d123764005398c42a675aca152740222c2be1f5f653,4.146656742,4,-0.1466567418,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-11,0xcba802ad5982baa59e2d03e02250002b8564f2af3fe05aafd40ba0a01af67176,5.008609705,4.786316277,-0.2222934281,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-12,0xfb4ee55358d1d1d455b4bd5139d7f017317b3d9ab12974cdf365e04033e04b2d,1.536075808,1.469823652,-0.06625215647,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-06-13,0x06800164861c15c8ef8526497de9f32a115875a7823fa4c233b32bd75897ecc5,4.314315429,4.088957846,-0.2253575829,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-12,0x86f19e96c3b10f291936f7fef815bf6ccf474f3a96b06d5a2a19d608c32cb841,0.164670834,0.158079333,-0.006591500959,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-07,0xcfe548469d0bafb2dceda2628e178650ab80d1f6d49d05cbc38426ffd45a725f,9.632024103,9.302248762,-0.3297753412,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-09-12,0x4f967c28633dfbe07acb431a18ae33d976d646cae9feaf4ac528aed4d1c052a3,50.750635023,50,-0.750635023,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
